tcpi_state,tcpi_ca_state,tcpi_retransmits,tcpi_probes,tcpi_backoff,tcpi_options,tcpi_snd_wscale,tcpi_rcv_wscale,tcpi_rto,tcpi_ato,tcpi_snd_mss,tcpi_rcv_mss,tcpi_unacked,tcpi_sacked,tcpi_lost,tcpi_retrans,tcpi_fackets,tcpi_last_data_sent,tcpi_last_ack_sent,tcpi_last_data_recv,tcpi_last_ack_recv,tcpi_pmtu,tcpi_rcv_ssthresh,tcpi_rtt,tcpi_rttvar,tcpi_snd_ssthresh,tcpi_snd_cwnd,tcpi_advmss,tcpi_reordering,tcpi_rcv_rtt,tcpi_rcv_space,tcpi_total_retrans
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,52,0,24201740,52,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,100,0,24201788,100,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,152,0,24201840,152,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,44,0,24201892,44,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,92,0,24201940,92,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,144,0,24201992,144,16436,32792,163500,3000,19,27,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,36,0,24202044,36,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,84,0,24202092,84,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,136,0,24202144,136,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,24,0,0,0,0,20,0,24202192,20,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,24,0,0,0,0,72,0,24202244,72,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,24,0,0,0,0,124,0,24202296,124,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,12,0,24202344,12,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,64,0,24202396,64,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,112,0,24202444,112,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,4,0,24202496,4,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,52,0,24202544,52,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,104,0,24202596,104,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,152,0,24202644,152,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,44,0,24202696,44,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,92,0,24202744,92,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,144,0,24202796,144,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,36,0,24202848,36,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,84,0,24202896,84,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,136,0,24202948,136,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,24,0,24202996,24,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,76,0,24203048,76,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,128,0,24203100,128,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,16,0,24203148,16,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,68,0,24203200,68,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,116,0,24203248,116,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,21,0,0,0,0,4,0,24203300,4,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,21,0,0,0,0,56,0,24203352,56,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,21,0,0,0,0,104,0,24203400,104,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,376000,0,16384,536,21,0,0,0,0,156,0,24203452,156,16436,32792,164000,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,48,0,24203504,48,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,96,0,24203552,96,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,148,0,24203604,148,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,36,0,24203652,36,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,88,0,24203704,88,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,136,0,24203752,136,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,28,0,24203804,28,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,80,0,24203856,80,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,132,0,24203908,132,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,20,0,24203956,20,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,72,0,24204008,72,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,124,0,24204060,124,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,12,0,24204108,12,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,64,0,24204160,64,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,112,0,24204208,112,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,4,0,24204260,4,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,56,0,24204312,56,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,104,0,24204360,104,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,21,0,0,0,0,156,0,24204412,156,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,44,0,24204460,44,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,96,0,24204512,96,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,144,0,24204560,144,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,196,0,24204612,196,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,244,0,24204660,244,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,296,0,24204712,296,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,0,0,0,0,7,4,4,372000,0,16384,536,24,0,0,0,0,344,0,24204760,344,16436,32792,163500,3000,19,28,16384,3,0,32792,4
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,24,0,24204812,396,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,76,0,24204864,448,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,128,0,24204916,500,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,176,0,24204964,548,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,228,0,24205016,600,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,280,0,24205068,652,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,328,0,24205116,700,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,380,0,24205168,752,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,432,0,24205220,804,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,480,0,24205268,852,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,532,0,24205320,904,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,580,0,24205368,952,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,632,0,24205420,1004,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,680,0,24205468,1052,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,1,0,1,7,4,4,744000,0,16384,536,24,0,0,1,0,732,0,24205520,1104,16436,32792,163500,3000,14,25,16384,3,0,32792,5
1,1,2,0,2,7,4,4,1488000,0,16384,536,24,0,0,1,0,40,0,24205572,1156,16436,32792,163500,3000,14,25,16384,3,0,32792,6
1,1,2,0,2,7,4,4,1488000,0,16384,536,24,0,0,1,0,88,0,24205620,1204,16436,32792,163500,3000,14,25,16384,3,0,32792,6
1,1,2,0,2,7,4,4,1488000,0,16384,536,24,0,0,1,0,140,0,24205672,1256,16436,32792,163500,3000,14,25,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1428000,0,16384,536,2,0,0,0,0,28,0,24205720,28,16436,32792,303000,282000,14,2,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1428000,0,16384,536,2,0,0,0,0,80,0,24205772,80,16436,32792,303000,282000,14,2,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1428000,0,16384,536,2,0,0,0,0,132,0,24205824,132,16436,32792,303000,282000,14,2,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1380000,0,16384,536,3,0,0,0,0,20,0,24205872,20,16436,32792,285500,247000,14,3,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1380000,0,16384,536,3,0,0,0,0,72,0,24205924,72,16436,32792,285500,247000,14,3,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1380000,0,16384,536,3,0,0,0,0,120,0,24205972,120,16436,32792,285500,247000,14,3,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1296000,0,16384,536,4,0,0,0,0,12,0,24206024,12,16436,32792,256500,190000,14,5,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1296000,0,16384,536,4,0,0,0,0,60,0,24206072,60,16436,32792,256500,190000,14,5,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1296000,0,16384,536,4,0,0,0,0,112,0,24206124,112,16436,32792,256500,190000,14,5,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1204000,0,16384,536,6,0,0,0,0,4,0,24206176,4,16436,32792,234000,147000,14,7,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1204000,0,16384,536,6,0,0,0,0,56,0,24206228,56,16436,32792,234000,147000,14,7,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1204000,0,16384,536,6,0,0,0,0,104,0,24206276,104,16436,32792,234000,147000,14,7,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1204000,0,16384,536,6,0,0,0,0,156,0,24206328,156,16436,32792,234000,147000,14,7,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1092000,0,16384,536,9,0,0,0,0,44,0,24206376,44,16436,32792,217000,113000,14,9,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1092000,0,16384,536,9,0,0,0,0,96,0,24206428,96,16436,32792,217000,113000,14,9,16384,3,0,32792,6
1,0,0,0,0,7,4,4,1092000,0,16384,536,9,0,0,0,0,148,0,24206480,148,16436,32792,217000,113000,14,9,16384,3,0,32792,6
1,0,0,0,0,7,4,4,968000,0,16384,536,12,0,0,0,0,36,0,24206528,36,16436,32792,198500,77000,14,12,16384,3,0,32792,6
1,0,0,0,0,7,4,4,968000,0,16384,536,12,0,0,0,0,88,0,24206580,88,16436,32792,198500,77000,14,12,16384,3,0,32792,6
1,0,0,0,0,7,4,4,968000,0,16384,536,12,0,0,0,0,136,0,24206628,136,16436,32792,198500,77000,14,12,16384,3,0,32792,6
1,0,0,0,0,7,4,4,848000,0,16384,536,15,0,0,0,0,28,0,24206680,28,16436,32792,183500,45000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,848000,0,16384,536,15,0,0,0,0,80,0,24206732,80,16436,32792,183500,45000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,848000,0,16384,536,15,0,0,0,0,128,0,24206780,128,16436,32792,183500,45000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,736000,0,16384,536,15,0,0,0,0,20,0,24206832,20,16436,32792,176500,31000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,736000,0,16384,536,15,0,0,0,0,72,0,24206884,72,16436,32792,176500,31000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,736000,0,16384,536,15,0,0,0,0,124,0,24206936,124,16436,32792,176500,31000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,644000,0,16384,536,15,0,0,0,0,8,0,24206984,8,16436,32792,174000,23000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,644000,0,16384,536,15,0,0,0,0,60,0,24207036,60,16436,32792,174000,23000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,644000,0,16384,536,15,0,0,0,0,108,0,24207084,108,16436,32792,174000,23000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,572000,0,16384,536,15,0,0,0,0,0,0,24207136,0,16436,32792,171000,19000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,572000,0,16384,536,15,0,0,0,0,48,0,24207184,48,16436,32792,171000,19000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,572000,0,16384,536,15,0,0,0,0,100,0,24207236,100,16436,32792,171000,19000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,572000,0,16384,536,15,0,0,0,0,152,0,24207288,152,16436,32792,171000,19000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,524000,0,16384,536,15,0,0,0,0,40,0,24207336,40,16436,32792,169000,15000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,524000,0,16384,536,15,0,0,0,0,92,0,24207388,92,16436,32792,169000,15000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,524000,0,16384,536,15,0,0,0,0,140,0,24207436,140,16436,32792,169000,15000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,484000,0,16384,536,15,0,0,0,0,32,0,24207488,32,16436,32792,167000,13000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,484000,0,16384,536,15,0,0,0,0,84,0,24207540,84,16436,32792,167000,13000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,484000,0,16384,536,15,0,0,0,0,132,0,24207588,132,16436,32792,167000,13000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,456000,0,16384,536,15,0,0,0,0,24,0,24207640,24,16436,32792,166000,10000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,456000,0,16384,536,15,0,0,0,0,76,0,24207692,76,16436,32792,166000,10000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,456000,0,16384,536,15,0,0,0,0,124,0,24207740,124,16436,32792,166000,10000,14,15,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,16,0,24207792,16,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,64,0,24207840,64,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,116,0,24207892,116,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,164,0,24207940,164,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,216,0,24207992,216,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,264,0,24208040,264,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,316,0,24208092,316,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,364,0,24208140,364,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,0,0,0,0,7,4,4,436000,0,16384,536,15,0,0,0,0,416,0,24208192,416,16436,32792,165000,8000,14,16,16384,3,0,32792,6
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,32,0,24208244,468,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,80,0,24208292,516,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,132,0,24208344,568,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,180,0,24208392,616,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,232,0,24208444,668,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,280,0,24208492,716,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,332,0,24208544,768,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,384,0,24208596,820,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,432,0,24208644,868,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,484,0,24208696,920,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,536,0,24208748,972,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,584,0,24208796,1020,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,636,0,24208848,1072,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,684,0,24208896,1120,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,736,0,24208948,1172,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,788,0,24209000,1224,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,1,0,1,7,4,4,872000,0,16384,536,15,0,0,1,0,836,0,24209048,1272,16436,32792,165000,8000,8,16,16384,3,0,32792,7
1,1,2,0,2,7,4,4,1744000,0,16384,536,15,0,0,1,0,16,0,24209100,1324,16436,32792,165000,8000,8,16,16384,3,0,32792,8
1,1,2,0,2,7,4,4,1744000,0,16384,536,15,0,0,1,0,68,0,24209152,1376,16436,32792,165000,8000,8,16,16384,3,0,32792,8
1,1,2,0,2,7,4,4,1744000,0,16384,536,15,0,0,1,0,116,0,24209200,1424,16436,32792,165000,8000,8,16,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1656000,0,16384,536,2,0,0,0,0,8,0,24209252,8,16436,32792,328000,332000,8,2,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1656000,0,16384,536,2,0,0,0,0,56,0,24209300,56,16436,32792,328000,332000,8,2,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1656000,0,16384,536,2,0,0,0,0,108,0,24209352,108,16436,32792,328000,332000,8,2,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1656000,0,16384,536,2,0,0,0,0,156,0,24209400,156,16436,32792,328000,332000,8,2,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1592000,0,16384,536,3,0,0,0,0,48,0,24209452,48,16436,32792,307000,291000,8,3,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1592000,0,16384,536,3,0,0,0,0,100,0,24209504,100,16436,32792,307000,291000,8,3,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1592000,0,16384,536,3,0,0,0,0,148,0,24209552,148,16436,32792,307000,291000,8,3,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1496000,0,16384,536,4,0,0,0,0,40,0,24209604,40,16436,32792,273000,224000,8,5,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1496000,0,16384,536,4,0,0,0,0,88,0,24209652,88,16436,32792,273000,224000,8,5,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1496000,0,16384,536,4,0,0,0,0,140,0,24209704,140,16436,32792,273000,224000,8,5,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1388000,0,16384,536,6,0,0,0,0,28,0,24209752,28,16436,32792,247000,171000,8,7,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1388000,0,16384,536,6,0,0,0,0,80,0,24209804,80,16436,32792,247000,171000,8,7,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1388000,0,16384,536,6,0,0,0,0,128,0,24209852,128,16436,32792,247000,171000,8,7,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1256000,0,16384,536,9,0,0,0,0,20,0,24209904,20,16436,32792,227000,132000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1256000,0,16384,536,9,0,0,0,0,72,0,24209956,72,16436,32792,227000,132000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1256000,0,16384,536,9,0,0,0,0,120,0,24210004,120,16436,32792,227000,132000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1112000,0,16384,536,9,0,0,0,0,12,0,24210056,12,16436,32792,205500,89000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1112000,0,16384,536,9,0,0,0,0,60,0,24210104,60,16436,32792,205500,89000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1112000,0,16384,536,9,0,0,0,0,112,0,24210156,112,16436,32792,205500,89000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,1112000,0,16384,536,9,0,0,0,0,160,0,24210204,160,16436,32792,205500,89000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,972000,0,16384,536,9,0,0,0,0,52,0,24210256,52,16436,32792,191000,60000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,972000,0,16384,536,9,0,0,0,0,104,0,24210308,104,16436,32792,191000,60000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,972000,0,16384,536,9,0,0,0,0,156,0,24210360,156,16436,32792,191000,60000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,840000,0,16384,536,9,0,0,0,0,40,0,24210408,40,16436,32792,182500,39000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,840000,0,16384,536,9,0,0,0,0,92,0,24210460,92,16436,32792,182500,39000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,840000,0,16384,536,9,0,0,0,0,140,0,24210508,140,16436,32792,182500,39000,8,9,16384,3,0,32792,8
1,0,0,0,0,7,4,4,724000,0,16384,536,9,0,0,0,0,32,0,24210560,32,16436,32792,177500,32000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,724000,0,16384,536,9,0,0,0,0,84,0,24210612,84,16436,32792,177500,32000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,724000,0,16384,536,9,0,0,0,0,132,0,24210660,132,16436,32792,177500,32000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,636000,0,16384,536,9,0,0,0,0,24,0,24210712,24,16436,32792,174000,24000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,636000,0,16384,536,9,0,0,0,0,72,0,24210760,72,16436,32792,174000,24000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,636000,0,16384,536,9,0,0,0,0,124,0,24210812,124,16436,32792,174000,24000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,568000,0,16384,536,9,0,0,0,0,16,0,24210864,16,16436,32792,171000,19000,8,10,16384,3,0,32792,8
1,0,0,0,0,7,4,4,568000,0,16384,536,9,0,0,0,0,64,0,24210912,64,16436,32792,171000,19000,8,10,16384,3,0,32792,8
